dataset,parameter_differences,test_f1_mean,test_f1_std,test_accuracy_mean,test_accuracy_std,test_loss_mean,test_loss_std,best_val_f1_mean,best_val_f1_std,best_val_accuracy_mean,best_val_accuracy_std,best_val_loss_mean,best_val_loss_std,best_epoch_first,single_class_only_first
stock_net,"ts_window: 10, text_window: 7, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 10, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6, 7, 8, 9], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.1035554264519793,0.01664991191186413,0.3333333333333333,0.0,0.5,0.0,0.09541252487689984,0.010769671027438105,1,True
stock_net,"ts_window: 3, text_window: 3, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 3, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.10650529733829162,0.013948698189512094,0.3333333333333333,0.0,0.5,0.0,0.1069972744776699,0.0031225989456947724,1,True
stock_net,"ts_window: 3, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 3, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.08902890393232417,0.008979138800585812,0.3333333333333333,0.0,0.5,0.0,0.1001391678408955,0.007027740165895968,1,True
stock_net,"ts_window: 3, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 3, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.10555650650619258,0.009964703071009568,0.3333333333333333,0.0,0.5,0.0,0.10658938652383754,0.01493284835283786,1,True
stock_net,"ts_window: 3, text_window: 6, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 3, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.10043938421574694,0.006254390717247607,0.3333333333333333,0.0,0.5,0.0,0.10123420420103918,0.007312446419142759,1,True
stock_net,"ts_window: 3, text_window: 7, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 3, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.08720139029148484,0.006699647611758655,0.3333333333333333,0.0,0.5,0.0,0.10671518928143371,0.011474603535230755,1,True
stock_net,"ts_window: 4, text_window: 3, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09562528236299657,0.01972236734251963,0.3333333333333333,0.0,0.5,0.0,0.0976063340003498,0.013691202711139515,1,True
stock_net,"ts_window: 4, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.08580124414110601,0.003922953799192059,0.3333333333333333,0.0,0.5,0.0,0.09365236967288774,0.01723581249635695,1,True
stock_net,"ts_window: 4, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09033330916974641,0.012124305415726342,0.3333333333333333,0.0,0.5,0.0,0.0940529619190853,0.018476972611749354,1,True
stock_net,"ts_window: 4, text_window: 6, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09298682458727024,0.008208776714393476,0.3333333333333333,0.0,0.5,0.0,0.09319006338004165,0.011567521223982273,1,True
stock_net,"ts_window: 4, text_window: 7, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 4, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.08686186208930213,0.006111602519365341,0.3333333333333333,0.0,0.5,0.0,0.10767262497945905,0.01160753440973536,1,True
stock_net,"ts_window: 5, text_window: 3, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 5, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.0869266947187532,0.005223810550677251,0.3333333333333333,0.0,0.5,0.0,0.10786691545811966,0.008272820582995277,1,True
stock_net,"ts_window: 5, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 5, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.10860448369451818,0.0027667935888719525,0.3333333333333333,0.0,0.5,0.0,0.0953243244287376,0.013192194771878767,1,True
stock_net,"ts_window: 5, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 5, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.08757089449724348,0.007339664807579685,0.3333333333333333,0.0,0.5,0.0,0.08333806894489876,1.0618333745766279e-05,1,True
stock_net,"ts_window: 5, text_window: 6, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 5, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09434823757381898,0.010506172279406858,0.3333333333333333,0.0,0.5,0.0,0.10009266358383556,0.01458758421739183,1,True
stock_net,"ts_window: 5, text_window: 7, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 5, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.1090872986674629,0.01740682733677245,0.3333333333333333,0.0,0.5,0.0,0.10716660667159826,0.0010479793019164592,1,True
stock_net,"ts_window: 6, text_window: 3, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.1171103791551375,0.015575437414771694,0.3333333333333333,0.0,0.5,0.0,0.10848128638722261,0.006565911231887208,1,True
stock_net,"ts_window: 6, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.08980984962888412,0.010322966746889619,0.3333333333333333,0.0,0.5,0.0,0.10895212034172398,0.008287277796377062,1,True
stock_net,"ts_window: 6, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.10113995603444398,0.018741179704476602,0.3333333333333333,0.0,0.5,0.0,0.10619910099320407,0.013171294964326114,1,True
stock_net,"ts_window: 6, text_window: 6, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09957426001283302,0.013745986310686364,0.3333333333333333,0.0,0.5,0.0,0.1041243376271167,0.011548759602175253,1,True
stock_net,"ts_window: 6, text_window: 7, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 6, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09291931870910934,0.009076779214999886,0.3333333333333333,0.0,0.5,0.0,0.10254047156094313,0.016492538353027535,1,True
stock_net,"ts_window: 7, text_window: 3, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09532466191785101,0.011907607121699717,0.3333333333333333,0.0,0.5,0.0,0.10362257869388856,0.00795837248258883,1,True
stock_net,"ts_window: 7, text_window: 4, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.10181345587792706,0.0181556883778567,0.3333333333333333,0.0,0.5,0.0,0.0917848004846576,0.004932376180176095,1,True
stock_net,"ts_window: 7, text_window: 5, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09776179094111177,0.013780412402166077,0.3333333333333333,0.0,0.5,0.0,0.10409939581317197,0.01620740037238594,1,True
stock_net,"ts_window: 7, text_window: 6, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.1034103778683773,0.007889326368342664,0.3333333333333333,0.0,0.5,0.0,0.10547662950716097,0.0024189733296731994,1,True
stock_net,"ts_window: 7, text_window: 7, ts_encoder: {'name': 'TimeSeriesTransformerModel', 'ts_window': 7, 'context_length': 1, 'prediction_length': 0, 'lags_sequence': [1, 2, 3, 4, 5, 6], 'num_features': 3}",0.3333333333333333,0.0,0.5,0.0,0.09763330305651867,0.023980248521909924,0.3333333333333333,0.0,0.5,0.0,0.09487119124428468,0.0029503220603874845,1,True
